taxid,species_id,assembly,superkingdom,kingdom,phylum,class,order,family,species,strain_name,genus_original,genus_id,genus
1340494,1423,GCF_000737405.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus subtilis,strain=TO-A,Bacillus,1386.0,Bacillus
1340495,1598,GCF_000410995.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus reuteri,strain=I5007,Limosilactobacillus,2742598.0,Limosilactobacillus
1340842,197,GCF_001767215.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter jejuni,strain=RM3420,Campylobacter,194.0,Campylobacter
1340847,1307,GCF_000494895.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus suis,strain=T15,Streptococcus,1301.0,Streptococcus
1340851,287,GCF_000414035.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas aeruginosa,strain=RP73,Pseudomonas,286.0,Pseudomonas
1340853,813,GCF_000590635.1,Bacteria,,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia trachomatis,strain=F/11-96,Chlamydia,810.0,Chlamydia
1341656,263,GCF_000978785.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella tularensis,strain=SCHU S4 substr. NR-28534,Francisella,262.0,Francisella
1341692,84023,GCF_000484505.1,Bacteria,,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium autoethanogenum,strain=DSM 10061,Clostridium,1485.0,Clostridium
1341692,84023,GCF_001484725.1,Bacteria,,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium autoethanogenum,strain=DSM 10061,Clostridium,1485.0,Clostridium
1341694,1691,GCF_000706765.1,Bacteria,,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium indicum,strain=LMG 11587,Bifidobacterium,1678.0,Bifidobacterium
1343064,1280,GCF_000828035.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,strain=DAR4145,Staphylococcus,1279.0,Staphylococcus
1343071,106654,GCF_005281455.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter nosocomialis,strain=M2,Acinetobacter,469.0,Acinetobacter
1343836,562,GCF_013167655.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=F8092B,Escherichia,561.0,Escherichia
1344042,1352,GCF_000737555.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus faecium,strain=T110,Enterococcus,1350.0,Enterococcus
1345695,169679,GCF_000473995.1,Bacteria,,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium saccharobutylicum,strain=DSM 13864,Clostridium,1485.0,Clostridium
1345702,632,GCF_001188815.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia pestis,strain=2944,Yersinia,629.0,Yersinia
1345703,632,GCF_001188695.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia pestis,strain=1412,Yersinia,629.0,Yersinia
1345704,632,GCF_001188935.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia pestis,strain=1413,Yersinia,629.0,Yersinia
1345705,632,GCF_001188715.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia pestis,strain=1522,Yersinia,629.0,Yersinia
1345706,632,GCF_001188795.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia pestis,strain=3067,Yersinia,629.0,Yersinia
1345707,632,GCF_001188775.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia pestis,strain=3770,Yersinia,629.0,Yersinia
1345708,632,GCF_001188755.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia pestis,strain=8787,Yersinia,629.0,Yersinia
1346611,1510,GCF_001697285.1,Bacteria,,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Thermoclostridium stercorarium,strain=DSM 9219,Thermoclostridium,2304691.0,Thermoclostridium
1346614,614,GCF_000422085.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia liquefaciens,strain=ATCC 27592,Serratia,613.0,Serratia
1347340,197,GCF_000493495.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter jejuni,strain=4031,Campylobacter,194.0,Campylobacter
1347420,654,GCF_000464515.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas veronii,strain=Hm21,Aeromonas,642.0,Aeromonas
1348114,1348114,GCF_000788395.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas piratica,strain=OCN003,Pseudoalteromonas,53246.0,Pseudoalteromonas
1348584,76594,GCF_000468615.2,Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga baltica,strain=18,Cellulophaga,104264.0,Cellulophaga
1348585,76594,GCF_000477035.2,Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga baltica,strain=NN016038,Cellulophaga,104264.0,Cellulophaga
1348623,1404,GCF_000832985.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Priestia megaterium,strain=ATCC 14581,Priestia,2800373.0,Priestia
1348623,1404,GCF_006094495.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Priestia megaterium,strain=ATCC 14581,Priestia,2800373.0,Priestia
1348660,82996,GCF_000438825.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,,Serratia,613.0,Serratia
1348662,42817,GCF_000590555.1,Bacteria,,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium argentoratense,strain=DSM 44202,Corynebacterium,1716.0,Corynebacterium
1348774,1348774,GCF_001028705.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus naphthovorans,strain=PQ-2,Croceicoccus,1295327.0,Croceicoccus
1349754,1478,GCF_002243645.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Peribacillus simplex,strain=DSM 1321,Peribacillus,2675229.0,Peribacillus
1349767,55508,GCF_000723165.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium agaricidamnosum,strain=DSM 9628,Janthinobacterium,29580.0,Janthinobacterium
1349785,107401,GCF_900119795.1,Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum maritimum,,Tenacibaculum,104267.0,Tenacibaculum
1349819,1349819,GCF_001442755.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Aurantimonadaceae,Aureimonas sp. AU20,strain=AU20,Aureimonas,414371.0,Aureimonas
1349827,197,GCF_001865595.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter jejuni,strain=M129,Campylobacter,194.0,Campylobacter
1350461,1350461,GCF_000817325.1,Bacteria,,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus sp. UTEX 2973,strain=UTEX 2973,Synechococcus,1129.0,Synechococcus
1351755,46867,GCF_900168365.1,Bacteria,,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium chauvoei,,Clostridium,1485.0,Clostridium
1352940,1117645,GCF_001011675.1,Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia anophelis,strain=FMS-007,Elizabethkingia,308865.0,Elizabethkingia
1353134,1353134,GCF_015840915.1,Bacteria,,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus sp. CBW1002,strain=CBW1002,Synechococcus,1129.0,Synechococcus
1353136,1353136,GCF_015840715.1,Bacteria,,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus sp. CBW1004,strain=CBW1004,Synechococcus,1129.0,Synechococcus
1353138,1353138,GCF_015840525.1,Bacteria,,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus sp. CBW1006,strain=CBW1006,Synechococcus,1129.0,Synechococcus
1353147,1353147,GCF_015840335.1,Bacteria,,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus sp. CBW1108,strain=CBW1108,Synechococcus,1129.0,Synechococcus
1353243,1328,GCF_000478925.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus anginosus,strain=MAS624,Streptococcus,1301.0,Streptococcus
1353889,1353889,GCF_013267355.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter pestifer,strain=FDAARGOS_790,Achromobacter,222.0,Achromobacter
1353891,1353891,GCF_016127315.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter deleyi,strain=FDAARGOS_1050,Achromobacter,222.0,Achromobacter
1353976,1353976,GCF_000648235.2,Bacteria,,Chlamydiae,Chlamydiia,Parachlamydiales,Parachlamydiaceae,Neochlamydia sp. S13,strain=S13,Neochlamydia,112987.0,Neochlamydia
1354240,34085,GCF_000734055.1,Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Riemerella anatipestifer,strain=CH3,Riemerella,34084.0,Riemerella
1354275,1810,GCF_001655245.1,Bacteria,,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium vaccae,strain=95051,Mycolicibacterium,1866885.0,Mycolicibacterium
1354302,644,GCF_000512185.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas hydrophila,strain=4AK4,Aeromonas,642.0,Aeromonas
1354304,40577,GCF_000968175.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus poinarii,strain=G6,Xenorhabdus,626.0,Xenorhabdus
1355015,1355015,GCF_000802245.2,Bacteria,,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces pluripotens,strain=MUSC 135,Streptomyces,1883.0,Streptomyces
1355015,1355015,GCF_000816465.3,Bacteria,,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces pluripotens,strain=MUSC 137,Streptomyces,1883.0,Streptomyces
1355100,562,GCF_000493755.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=JJ1886,Escherichia,561.0,Escherichia
1355101,562,GCF_001593565.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=JJ1887,Escherichia,561.0,Escherichia
1355330,1355330,GCF_003076455.1,Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium faecale,strain=WV33,Flavobacterium,237.0,Flavobacterium
1355374,1355374,GCF_013201625.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter lanthieri,strain=LMG 28516,Aliarcobacter,2321111.0,Aliarcobacter
1355477,1355477,GCF_001549695.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=NK6,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_001908315.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=USDA 122,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_003183845.2,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=XF7,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_004359355.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=110spc4,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_011604625.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=172S4,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_013390305.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=113-2,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_014163415.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=HH15,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_014163435.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=H12S4,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_014163455.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=HF08,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_014163475.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=F07S3,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_016599855.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=65_7,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_016616235.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=38_8,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_016616425.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=41_2,Bradyrhizobium,374.0,Bradyrhizobium
1355477,1355477,GCF_016616885.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium diazoefficiens,strain=36_1,Bradyrhizobium,374.0,Bradyrhizobium
1356852,1356852,GCF_000737515.1,Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter sp. APR13,strain=APR13,Hymenobacter,89966.0,Hymenobacter
1356855,287,GCF_900069025.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas aeruginosa,strain=DK1 substr. NH57388A,Pseudomonas,286.0,Pseudomonas
1356861,299583,GCF_000505725.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella orientalis,strain=LADL--07-285A,Francisella,262.0,Francisella
1357279,317,GCF_000452705.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas syringae,strain=CC1557,Pseudomonas,286.0,Pseudomonas
1357287,317,GCF_000452565.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas syringae,strain=UB303,Pseudomonas,286.0,Pseudomonas
1357289,317,GCF_000452525.3,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas syringae,strain=USA011,Pseudomonas,286.0,Pseudomonas
1357292,317,GCF_000452445.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas syringae,strain=PP1,Pseudomonas,286.0,Pseudomonas
1357915,1357915,GCF_001969265.1,Bacteria,,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter sp. QXT-31,strain=QXT-31,Arthrobacter,1663.0,Arthrobacter
1357916,1357916,GCF_001984035.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis sp. QXT-31,strain=QXT-31,Sphingopyxis,165697.0,Sphingopyxis
1357994,197,GCF_000468915.2,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter jejuni,strain=00-2425,Campylobacter,194.0,Campylobacter
1358004,339,GCF_002776735.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas campestris,strain=CN03,Xanthomonas,338.0,Xanthomonas
1358015,339,GCF_002776715.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas campestris,strain=CN17,Xanthomonas,338.0,Xanthomonas
1358017,339,GCF_002776775.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas campestris,strain=CN12,Xanthomonas,338.0,Xanthomonas
1358019,339,GCF_002776835.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas campestris,strain=CN18,Xanthomonas,338.0,Xanthomonas
1358027,1598,GCF_000439275.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus reuteri,strain=TD1,Limosilactobacillus,2742598.0,Limosilactobacillus
1358410,195,GCF_000494775.2,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter coli,strain=15-537360,Campylobacter,194.0,Campylobacter
1358422,562,GCF_001029125.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=PCN061,Escherichia,561.0,Escherichia
1359184,784,GCF_900327245.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia tsutsugamushi,strain=Gilliam,Orientia,69474.0,Orientia
1365186,573,GCF_000465975.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella pneumoniae,strain=KP-1,Klebsiella,570.0,Klebsiella
1365188,143,GCF_001936255.1,Bacteria,,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borrelia anserina,strain=Es,Borrelia,138.0,Borrelia
1365648,346,GCF_017723855.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas citri,strain=CFBP 2526,Xanthomonas,338.0,Xanthomonas
1366053,75985,GCF_000439735.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia haemolytica,strain=USMARC_2286,Mannheimia,75984.0,Mannheimia
1367477,324767,GCF_000473245.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus infantis,strain=NRRL B-14911,Bacillus,1386.0,Bacillus
1367847,34003,GCF_000444995.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus aminophilus,strain=JCM 7686,Paracoccus,265.0,Paracoccus
1368166,1280,GCF_000737615.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,strain=SA268,Staphylococcus,1279.0,Staphylococcus
1368430,1368430,GCF_016806065.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium rosettiformans,strain=MAE2-X,Rhizobium,379.0,Rhizobium
1370126,470,GCF_000498375.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter baumannii,strain=DU202,Acinetobacter,469.0,Acinetobacter
1379270,1379270,GCF_000695095.2,Bacteria,,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas phototrophica,strain=AP64,Gemmatimonas,173479.0,Gemmatimonas
1379690,28116,GCF_900095495.1,Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides ovatus,strain=V975,Bacteroides,816.0,Bacteroides
1379870,1379870,GCF_000974425.1,Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma radiotolerans,strain=DG5A,Spirosoma,107.0,Spirosoma
1379909,1379909,GCF_001577755.1,Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Rufibacter sp. DG15C,strain=DG15C,Rufibacter,1379908.0,Rufibacter
1379910,1379910,GCF_001078055.1,Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Rufibacter radiotolerans,strain=DG31D,Rufibacter,1379908.0,Rufibacter
1380360,1596,GCF_002287905.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus gasseri,strain=DSM 14869,Lactobacillus,1578.0,Lactobacillus
1380361,47715,GCF_002287945.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus rhamnosus,strain=DSM 14870,Lacticaseibacillus,2759736.0,Lacticaseibacillus
1380685,1380685,GCF_013265585.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Kroppenstedtia pulmonis,strain=W9323,Kroppenstedtia,1274351.0,Kroppenstedtia
1380767,197,GCF_000466105.2,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter jejuni,strain=00-2426,Campylobacter,194.0,Campylobacter
1380768,197,GCF_000466065.2,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter jejuni,strain=00-2538,Campylobacter,194.0,Campylobacter
1380773,1307,GCF_000471985.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus suis,strain=YB51,Streptococcus,1301.0,Streptococcus
1381081,1381081,GCF_009938205.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio panuliri,strain=JCM 19500,Vibrio,662.0,Vibrio
1381115,1280,GCF_000452385.2,Bacteria,,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,strain=Tager 104,Staphylococcus,1279.0,Staphylococcus
1381124,1613,GCF_000466785.3,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus fermentum,strain=3872,Limosilactobacillus,2742598.0,Limosilactobacillus
1382510,54736,GCF_000709535.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella bongori,strain=RKS3044,Salmonella,590.0,Salmonella
1382920,210,GCF_000600045.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter pylori,strain=oki102,Helicobacter,209.0,Helicobacter
1382921,210,GCF_000600085.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter pylori,strain=oki112,Helicobacter,209.0,Helicobacter
1382922,210,GCF_000600125.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter pylori,strain=oki128,Helicobacter,209.0,Helicobacter
1382923,210,GCF_000600145.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter pylori,strain=oki154,Helicobacter,209.0,Helicobacter
1382924,210,GCF_000600165.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter pylori,strain=oki422,Helicobacter,209.0,Helicobacter
1382925,210,GCF_000600185.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter pylori,strain=oki673,Helicobacter,209.0,Helicobacter
1382926,210,GCF_000600205.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter pylori,strain=oki828,Helicobacter,209.0,Helicobacter
